original_sample_name,query,asv_read_index,asv_read_raw,asv_pa
E029,ASV23,0,0,0
E029,ASV26,0,0,0
E029,ASV28,0,0,0
E029,ASV3,0,0,0
E029,ASV34,0,0,0
E029,ASV37,0,0,0
E029,ASV378,0,0,0
E029,ASV4,0,0,0
E029,ASV41,0,0,0
E029,ASV433,0,0,0
E029,ASV47,0,0,0
E029,ASV5,0,0,0
E029,ASV52,0,0,0
E029,ASV542,0,0,0
E029,ASV57,0,0,0
E029,ASV592,0,0,0
E029,ASV6,0,0,0
E029,ASV64,0,0,0
E029,ASV7,0,0,0
E029,ASV8,0,0,0
E029,ASV9,0,0,0
E031,ASV1,0,0,0
E031,ASV11,0,0,0
E031,ASV12,0,0,0
E031,ASV13,0,0,0
E031,ASV14,0,0,0
E031,ASV15,0,0,0
E031,ASV16,0,0,0
E031,ASV17,0,0,0
E031,ASV18,0,0,0
E031,ASV19,0,0,0
E031,ASV2,0,0,0
E031,ASV20,0,0,0
E031,ASV212,0,0,0
E031,ASV23,0,0,0
E031,ASV26,0,0,0
E031,ASV28,0,0,0
E031,ASV3,0,0,0
E031,ASV34,0,0,0
E031,ASV37,0,0,0
E031,ASV378,0,0,0
E031,ASV4,0,0,0
E031,ASV41,0,0,0
E031,ASV433,0,0,0
E031,ASV47,0,0,0
E031,ASV5,0,0,0
E031,ASV52,0,0,0
E031,ASV542,0,0,0
E031,ASV57,1,9082,1
E031,ASV592,0,0,0
E031,ASV6,0,0,0
E031,ASV64,0,0,0
E031,ASV7,0,0,0
E031,ASV8,0,0,0
E031,ASV9,0,0,0
E032,ASV1,1,17946,1
E032,ASV11,0,0,0
E032,ASV12,0,0,0
E032,ASV13,0,0,0
E032,ASV14,0,0,0
E032,ASV15,0,0,0
E032,ASV16,0,0,0
E032,ASV17,0,0,0
E032,ASV18,0,0,0
E032,ASV19,0,0,0
E032,ASV2,0,0,0
E032,ASV20,0,0,0
E032,ASV212,0,0,0
E032,ASV23,0,0,0
E032,ASV26,0,0,0
E032,ASV28,0,0,0
E032,ASV3,0,0,0
E032,ASV34,0,0,0
E032,ASV37,0,0,0
E032,ASV378,0,0,0
E032,ASV4,0,0,0
E032,ASV41,0,0,0
E032,ASV433,0,0,0
E032,ASV47,0,0,0
E032,ASV5,0,0,0
E032,ASV52,0,0,0
E032,ASV542,0,0,0
E032,ASV57,0,0,0
E032,ASV592,0,0,0
E032,ASV6,0,0,0
E032,ASV64,0,0,0
E032,ASV7,0,0,0
E032,ASV8,0,0,0
E032,ASV9,0,0,0
E033,ASV1,0.43108021586023965,4713,1
E033,ASV11,0,0,0
E033,ASV12,0,0,0
E033,ASV13,0,0,0
E033,ASV14,0,0,0
E033,ASV15,0,0,0
E033,ASV16,0,0,0
E033,ASV17,0,0,0
E033,ASV18,0,0,0
E033,ASV19,0,0,0
E033,ASV2,0,0,0
E033,ASV20,0,0,0
E033,ASV212,0,0,0
E033,ASV23,0,0,0
E033,ASV26,0,0,0
E033,ASV28,0,0,0
E033,ASV3,0.767313878464442,1592,1
E033,ASV34,0,0,0
E033,ASV37,0,0,0
E033,ASV378,0,0,0
E033,ASV4,0.3729991768041709,4078,1
E033,ASV41,0,0,0
E033,ASV433,0,0,0
E033,ASV47,0,0,0
E033,ASV5,0,0,0
E033,ASV52,0,0,0
E033,ASV542,0,0,0
E033,ASV57,0,0,0
E033,ASV592,0,0,0
E033,ASV6,0,0,0
E033,ASV64,0,0,0
E033,ASV7,0,0,0
E033,ASV8,0,0,0
E033,ASV9,0,0,0
E035,ASV1,0,0,0
E035,ASV11,0,0,0
E035,ASV12,0,0,0
E035,ASV13,0,0,0
E035,ASV14,0,0,0
E035,ASV15,0,0,0
E035,ASV16,0,0,0
E035,ASV17,0,0,0
E035,ASV18,0,0,0
E035,ASV19,0,0,0
E035,ASV2,0,0,0
E035,ASV20,0,0,0
E035,ASV212,0,0,0
E035,ASV23,0,0,0
E035,ASV26,0,0,0
E035,ASV28,0,0,0
E035,ASV3,0,0,0
E035,ASV34,0,0,0
E035,ASV37,0,0,0
E035,ASV378,0,0,0
E035,ASV4,1,24607,1
E035,ASV41,0,0,0
E035,ASV433,0,0,0
E035,ASV47,0,0,0
E035,ASV5,0,0,0
E035,ASV52,0,0,0
E035,ASV542,0,0,0
E035,ASV57,0,0,0
E035,ASV592,0,0,0
E035,ASV6,0,0,0
E035,ASV64,0,0,0
E035,ASV7,0,0,0
E035,ASV8,0,0,0
E035,ASV9,0,0,0
E036,ASV1,0,0,0
E036,ASV11,0,0,0
E036,ASV12,0,0,0
E036,ASV13,0,0,0
E036,ASV14,0,0,0
E036,ASV15,0,0,0
E036,ASV16,0,0,0
E036,ASV17,0,0,0
E036,ASV18,0,0,0
E036,ASV19,0,0,0
E036,ASV2,0,0,0
E036,ASV20,0,0,0
E036,ASV212,0,0,0
E036,ASV23,0,0,0
E036,ASV26,0,0,0
E036,ASV28,0,0,0
E036,ASV3,0,0,0
E036,ASV34,0,0,0
E036,ASV37,0,0,0
E036,ASV378,0,0,0
E036,ASV4,1,101538,1
E036,ASV41,0,0,0
E036,ASV433,0,0,0
E036,ASV47,0,0,0
E036,ASV5,0,0,0
E036,ASV52,0,0,0
E036,ASV542,0,0,0
E036,ASV57,0,0,0
E036,ASV592,0,0,0
E036,ASV6,0,0,0
E036,ASV64,0,0,0
E036,ASV7,0,0,0
E036,ASV8,0,0,0
E036,ASV9,0,0,0
E038,ASV1,0,0,0
E038,ASV11,0,0,0
E038,ASV12,0,0,0
E038,ASV13,1,16117,1
E038,ASV14,0,0,0
E038,ASV15,0,0,0
E038,ASV16,0,0,0
E038,ASV17,0,0,0
E038,ASV18,0,0,0
E038,ASV19,0,0,0
E038,ASV2,0,0,0
E038,ASV20,0,0,0
E038,ASV212,0,0,0
E038,ASV23,0,0,0
E038,ASV26,0,0,0
E038,ASV28,0,0,0
E038,ASV3,0,0,0
E038,ASV34,0,0,0
E038,ASV37,0,0,0
E038,ASV378,0,0,0
E038,ASV4,0.8232958212892544,117346,1
E038,ASV41,0,0,0
E038,ASV433,0,0,0
E038,ASV47,0,0,0
E038,ASV5,0,0,0
E038,ASV52,1,8679,1
E038,ASV542,0,0,0
E038,ASV57,0,0,0
E038,ASV592,0,0,0
E038,ASV6,0,0,0
E038,ASV64,0,0,0
E038,ASV7,0,0,0
E038,ASV8,0,0,0
E038,ASV9,0,0,0
E039,ASV1,0.48239861351819757,34793,1
E039,ASV11,0,0,0
E039,ASV12,0,0,0
E039,ASV13,0,0,0
